hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc001bnn.3	chr1	-	27431941	27481621	6548	ENST00000374086	SLC9A1
uc001bnx.2	chr1	+	27671363	27678538	84958	ENST00000490170	SYTL1
uc001bnv.2	chr1	+	27668482	27680423	84958	ENST00000318074	SYTL1
uc001bnw.2	chr1	+	27668482	27680423	84958	ENST00000483926	SYTL1
uc009vsv.2	chr1	+	27671363	27680423	84958	ENST00000543823	SYTL1
uc001bnz.1	chr1	-	27684646	27688358	9064	ENST00000472410	MAP3K6
uc001bny.1	chr1	-	27681669	27693337	9064	ENST00000374040	MAP3K6
uc009vsw.1	chr1	-	27681669	27693337	9064	ENST00000374040	MAP3K6
uc001bof.2	chr1	-	27730733	27816678	10163	ENST00000430629	WASF2
uc010ofl.2	chr1	-	27730733	27816678	10163	ENST00000430629	WASF2
uc001boi.3	chr1	-	27938800	27942174	2268	ENST00000374005	FGR
uc001boj.3	chr1	-	27938800	27950573	2268	ENST00000374004	FGR
uc001bok.3	chr1	-	27938800	27952751	2268	ENST00000399173	FGR
uc001bol.3	chr1	-	27938800	27953106	2268	ENST00000374005	FGR
uc021ojx.1	chr1	-	27949687	27953106	2268	ENST00000475472	FGR
uc001bom.3	chr1	-	27938800	27961727	2268	ENST00000374005	FGR
uc021ojy.1	chr1	+	28167524	28178179	5511	ENST00000311772	PPP1R8
uc001bov.2	chr1	+	28157251	28178183	5511	ENST00000311772	PPP1R8
uc009vtd.2	chr1	+	28157251	28178183	5511	ENST00000311772	PPP1R8
uc001bow.2	chr1	+	28157324	28178183	5511	ENST00000373931	PPP1R8
uc001box.2	chr1	+	28157324	28178183	5511	ENST00000373931	PPP1R8
uc001bpe.1	chr1	-	28218048	28241236	6118	ENST00000373912	RPA2
uc010ofp.1	chr1	-	28218048	28241236	6118	ENST00000373912	RPA2
uc001bpi.2	chr1	-	28296854	28415148	2140	ENST00000373871	EYA3
uc010ofs.2	chr1	-	28296854	28415148	2140	ENST00000373871	EYA3
uc010oft.2	chr1	-	28296854	28415148	2140	ENST00000373871	EYA3
uc001bpj.3	chr1	-	28303783	28415148	2140	ENST00000373863	EYA3
uc001bpk.2	chr1	-	28314993	28415148	2140	ENST00000471498	EYA3
uc010ofu.2	chr1	-	28315045	28415148	2140	ENST00000471498	EYA3
uc021oka.1	chr1	-	28476503	28477532	n/a	n/a	PTAFR
uc021ojz.1	chr1	-	28473676	28503455	5724	ENST00000373857	PTAFR
uc001bpl.3	chr1	-	28473676	28503455	5724	ENST00000373857	PTAFR
uc009vte.3	chr1	-	28473676	28520447	5724	ENST00000539896	PTAFR
uc001bpm.4	chr1	-	28473676	28520447	5724	ENST00000539896	PTAFR
uc001bpq.3	chr1	+	28562601	28564616	93974	ENST00000497986	ATPIF1
uc001bpp.3	chr1	+	28562601	28564616	93974	ENST00000497986	ATPIF1
uc001bpr.3	chr1	+	28562601	28564616	93974	ENST00000465645	ATPIF1
uc001bqb.2	chr1	+	28832454	28865708	1104	ENST00000373833	RCC1
uc001bqa.2	chr1	+	28832454	28865708	1104	ENST00000373833	RCC1
uc001bqc.2	chr1	+	28832454	28865708	1104	ENST00000398958	RCC1
uc001bqe.2	chr1	+	28844744	28865708	1104	ENST00000398958	RCC1
uc001bqf.2	chr1	+	28844744	28865708	1104	ENST00000398958	RCC1
uc001bqg.2	chr1	+	28844744	28865708	1104	ENST00000398958	RCC1
uc001bqx.3	chr1	-	28929608	28969604	6883	ENST00000263974	TAF12
uc001bqy.3	chr1	-	28929608	28969604	6883	ENST00000373824	TAF12
uc009vti.2	chr1	-	28931450	28969604	6883	ENST00000373824	TAF12
uc001brf.1	chr1	+	29138653	29190208	4985	ENST00000234961	OPRD1
uc009vtk.2	chr1	+	29241087	29380164	2035	ENST00000373797	EPB41
uc001brk.3	chr1	+	29241087	29391733	2035	ENST00000373797	EPB41
uc021okg.1	chr1	+	29313942	29442315	2035	ENST00000349460	EPB41
uc001brm.2	chr1	+	29213602	29446558	2035	ENST00000343067	EPB41
uc001brg.2	chr1	+	29213602	29446558	2035	ENST00000343067	EPB41
uc001brh.2	chr1	+	29213602	29446558	2035	ENST00000356093	EPB41
uc001brj.2	chr1	+	29213602	29446558	2035	ENST00000356093	EPB41
uc001bri.2	chr1	+	29213602	29446558	2035	ENST00000356093	EPB41
uc001brl.2	chr1	+	29241087	29446558	2035	ENST00000373798	EPB41
uc009vtm.2	chr1	+	29313959	29446558	2035	ENST00000373798	EPB41
uc009vtl.2	chr1	+	29313959	29446558	2035	ENST00000373798	EPB41
uc009vtn.2	chr1	+	29410408	29446558	2035	ENST00000373798	EPB41
uc001bru.3	chr1	+	29563027	29653325	10076	ENST00000373779	PTPRU
uc009vtq.3	chr1	+	29563027	29653325	10076	ENST00000373779	PTPRU
uc009vtr.3	chr1	+	29563027	29653325	10076	ENST00000373779	PTPRU
uc001brw.3	chr1	+	29563027	29653325	10076	ENST00000373779	PTPRU
uc001brx.3	chr1	+	29646721	29653325	10076	ENST00000428026	PTPRU
uc001bsd.2	chr1	-	31342312	31351587	9672	ENST00000336798	SDC3
uc001bse.2	chr1	-	31342312	31381480	9672	ENST00000336798	SDC3
uc009vtx.2	chr1	+	32083300	32092919	3061	ENST00000403528	HCRTR1
uc001btd.2	chr1	+	32084640	32092919	3061	ENST00000403528	HCRTR1
uc001btc.4	chr1	+	32083300	32093214	3061	ENST00000468521	HCRTR1
uc010ogl.2	chr1	+	32084651	32098119	3061	ENST00000373706	HCRTR1
uc001btx.2	chr1	-	32372021	32385259	8073	ENST00000344035	PTP4A2
uc010ogs.2	chr1	-	32372021	32385259	8073	ENST00000344035	PTP4A2
uc001bty.2	chr1	-	32372021	32403988	8073	ENST00000344035	PTP4A2
uc001bub.4	chr1	+	32479294	32509482	10657	ENST00000327300	KHDRBS1
uc001bua.2	chr1	+	32479294	32509482	10657	ENST00000327300	KHDRBS1
uc001buc.2	chr1	+	32479294	32526460	10657	ENST00000484270	KHDRBS1
uc001bug.3	chr1	+	32573643	32642168	23633	ENST00000373625	KPNA6
uc001buh.3	chr1	+	32573643	32642168	23633	ENST00000373625	KPNA6
uc010ogx.2	chr1	+	32573888	32642168	23633	ENST00000373625	KPNA6
uc010ogy.2	chr1	+	32608579	32642168	23633	ENST00000373625	KPNA6
uc001bur.4	chr1	+	32687184	32697205	8668	ENST00000373586	EIF3I
uc009vuc.3	chr1	+	32687958	32697205	8668	ENST00000373586	EIF3I
uc010ohc.1	chr1	+	32739740	32745811	3932	ENST00000333070	LCK
uc001bux.3	chr1	+	32716839	32751766	3932	ENST00000336890	LCK
uc001buy.3	chr1	+	32739711	32751766	3932	ENST00000333070	LCK
uc001buz.3	chr1	+	32739711	32751766	3932	ENST00000333070	LCK
uc001bva.3	chr1	+	32739925	32751766	3932	ENST00000336890	LCK
uc010ohd.1	chr1	+	32757707	32793590	3065	ENST00000373548	HDAC1
uc010ohe.1	chr1	+	32757707	32793590	3065	ENST00000373548	HDAC1
uc001bvb.1	chr1	+	32757707	32799224	3065	ENST00000373548	HDAC1
uc010ohf.1	chr1	+	32757992	32799224	3065	ENST00000373548	HDAC1
uc001bvc.1	chr1	+	32795080	32799224	3065	ENST00000476391	HDAC1
uc001bwh.3	chr1	+	33352097	33360247	3208	ENST00000373467	HPCA
uc001bys.3	chr1	-	35649200	35658743	6421	ENST00000357214	SFPQ
uc001bzi.3	chr1	-	36197712	36235551	63967	ENST00000318121	CLSPN
uc009vux.3	chr1	-	36197712	36235551	63967	ENST00000373220	CLSPN
uc001bzk.3	chr1	+	36335408	36389899	26523	ENST00000373204	AGO1
uc001bzl.3	chr1	+	36348809	36389899	26523	ENST00000373204	AGO1
uc009vuy.3	chr1	+	36360722	36389899	26523	ENST00000373204	AGO1
uc001cag.1	chr1	+	36704347	36755365	9967	ENST00000469141	THRAP3
uc001cae.4	chr1	+	36690016	36770957	9967	ENST00000354618	THRAP3
uc001caf.4	chr1	+	36690016	36770957	9967	ENST00000354618	THRAP3
uc001cav.2	chr1	-	36931643	36948915	1441	ENST00000373104	CSF3R
uc001caw.2	chr1	-	36931643	36948915	1441	ENST00000373106	CSF3R
uc001cax.2	chr1	-	36931643	36948915	1441	ENST00000373103	CSF3R
uc001cbi.4	chr1	-	38000049	38019945	79753	ENST00000296215	SNIP1
uc010oid.3	chr1	-	38000049	38019945	79753	ENST00000296215	SNIP1
uc001cbl.2	chr1	-	38076950	38100595	284654	ENST00000356545	RSPO1
uc009vvf.2	chr1	-	38076950	38100595	284654	ENST00000356545	RSPO1
uc001cbm.2	chr1	-	38076950	38100595	284654	ENST00000356545	RSPO1
uc009vvg.2	chr1	-	38076950	38100595	284654	ENST00000356545	RSPO1
uc010oih.1	chr1	+	38158525	38171239	55143	ENST00000327331	CDCA8
uc001cbr.4	chr1	+	38158072	38175391	55143	ENST00000373055	CDCA8
uc001cbs.4	chr1	+	38158072	38175391	55143	ENST00000373055	CDCA8
uc001cce.1	chr1	-	38275238	38325292	4520	ENST00000373036	MTF1
uc009vvj.1	chr1	-	38287792	38325292	4520	ENST00000373036	MTF1
uc009vvl.2	chr1	-	38463408	38471186	2275	ENST00000477194	FHL3
uc001cck.3	chr1	-	38462441	38471187	2275	ENST00000373016	FHL3
uc001ccm.3	chr1	-	38462441	38471187	2275	ENST00000373016	FHL3
uc001ccp.1	chr1	-	38509522	38512450	5453	ENST00000373012	POU3F1
uc010oim.2	chr1	-	39303868	39325495	64121	ENST00000373001	RRAGC
uc001ccq.3	chr1	-	39303868	39325495	64121	ENST00000373001	RRAGC
uc001ccs.3	chr1	-	39328161	39339050	26292	ENST00000397572	MYCBP
uc001ccr.3	chr1	-	39303868	39340166	64121	ENST00000373001	RRAGC
uc001cfc.4	chr1	+	40627040	40706593	6018	ENST00000372771	RLF
uc001cfd.4	chr1	+	40696475	40706593	6018	ENST00000372771	RLF
uc010ojm.1	chr1	+	41157241	41232915	4802	ENST00000424419	NFYC
uc001cfx.4	chr1	+	41157241	41237275	4802	ENST00000447388	NFYC
uc009vwd.3	chr1	+	41157241	41237275	4802	ENST00000447388	NFYC
uc001cfz.3	chr1	+	41157241	41237275	4802	ENST00000447388	NFYC
uc010ojn.2	chr1	+	41157241	41237275	4802	ENST00000447388	NFYC
uc001cfy.4	chr1	+	41157241	41237275	4802	ENST00000447388	NFYC
uc001cgc.3	chr1	+	41157679	41237275	4802	ENST00000372653	NFYC
uc001cgb.3	chr1	+	41175037	41237276	4802	ENST00000372652	NFYC
uc001cge.3	chr1	+	41204507	41237276	4802	ENST00000308733	NFYC
uc001cgh.2	chr1	+	41249683	41306124	9132	ENST00000347132	KCNQ4
uc001cgi.2	chr1	+	41249683	41306124	9132	ENST00000347132	KCNQ4
uc010ojp.1	chr1	+	41447600	41462029	1503	ENST00000543104	CTPS1
uc001cgk.4	chr1	+	41445006	41478235	1503	ENST00000372621	CTPS1
uc010ojo.2	chr1	+	41445006	41478235	1503	ENST00000372621	CTPS1
uc001cgl.4	chr1	+	41448832	41478235	1503	ENST00000372621	CTPS1
uc010ojq.2	chr1	+	41454190	41478235	1503	ENST00000372621	CTPS1
uc001cgu.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc001cgv.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc009vwh.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc001cgw.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc009vwi.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc009vwj.3	chr1	-	41944445	41949874	1907	ENST00000372587	EDN2
uc001cgx.3	chr1	-	41944445	41950344	1907	ENST00000372587	EDN2
uc001chc.1	chr1	+	42619091	42621495	2981	ENST00000372581	GUCA2B
uc001chd.1	chr1	-	42628361	42630395	2980	ENST00000357001	GUCA2A
uc001chs.3	chr1	+	43148065	43168020	4904	ENST00000321358	YBX1
uc001cht.1	chr1	-	43198763	43205925	149461	ENST00000296387	CLDN19
uc001chu.2	chr1	-	43198763	43205925	149461	ENST00000539749	CLDN19
uc010ojv.1	chr1	-	43198763	43205925	149461	ENST00000539749	CLDN19
uc001cik.2	chr1	-	43391045	43424847	6513	ENST00000426263	SLC2A1
uc010oka.2	chr1	+	43766565	43770949	7075	ENST00000372476	TIE1
uc010okb.2	chr1	+	43766565	43772782	7075	ENST00000372476	TIE1
uc010okc.2	chr1	+	43766565	43775203	7075	ENST00000372476	TIE1
uc010okd.2	chr1	+	43766565	43779134	7075	ENST00000372476	TIE1
uc010okf.1	chr1	+	43770604	43779817	7075	ENST00000372476	TIE1
uc010oke.2	chr1	+	43766565	43788781	7075	ENST00000372476	TIE1
uc001ciu.3	chr1	+	43766565	43788781	7075	ENST00000372476	TIE1
uc009vwq.3	chr1	+	43766565	43788781	7075	ENST00000372476	TIE1
uc010okg.2	chr1	+	43772812	43788781	7075	ENST00000372476	TIE1
uc021omo.1	chr1	+	43786880	43791552	7075	ENST00000433781	TIE1
uc001civ.3	chr1	+	43803474	43815208	4352	ENST00000413998	MPL
uc001ciw.3	chr1	+	43803474	43820135	4352	ENST00000372470	MPL
uc009vwr.3	chr1	+	43803474	43820135	4352	ENST00000372470	MPL
uc001cix.3	chr1	+	43824625	43828873	991	ENST00000310955	CDC20
uc001ciy.3	chr1	+	43824778	43828873	991	ENST00000372462	CDC20
uc031pmf.1	chr1	-	43829067	43833409	64834	ENST00000372458	ELOVL1
uc001cjb.4	chr1	-	43829067	43833745	64834	ENST00000372458	ELOVL1
uc001cjc.4	chr1	-	43829067	43833745	64834	ENST00000372458	ELOVL1
uc010okh.3	chr1	-	43829067	43833745	64834	ENST00000372458	ELOVL1
uc031pmg.1	chr1	-	43829067	43833745	64834	ENST00000372458	ELOVL1
uc001cjq.4	chr1	+	43996546	44045736	5792	ENST00000436724	PTPRF
uc001cjt.4	chr1	+	44003868	44045736	5792	ENST00000372405	PTPRF
uc001cjr.3	chr1	+	43996546	44089343	5792	ENST00000359947	PTPRF
uc001cjs.3	chr1	+	43996546	44089343	5792	ENST00000359947	PTPRF
uc001cju.3	chr1	+	44056642	44089343	5792	ENST00000372414	PTPRF
uc009vwt.3	chr1	+	44056642	44089343	5792	ENST00000372413	PTPRF
uc001cjv.3	chr1	+	44056642	44089343	5792	ENST00000372413	PTPRF
uc001cjw.3	chr1	+	44063744	44089343	5792	ENST00000496447	PTPRF
uc001cjx.3	chr1	+	44115796	44171189	9682	ENST00000372396	KDM4A
uc010oki.2	chr1	+	44115796	44171189	9682	ENST00000372396	KDM4A
uc001cks.3	chr1	+	44398991	44402912	9048	ENST00000372359	ARTN
uc001ckv.3	chr1	+	44398991	44402912	9048	ENST00000414809	ARTN
uc001ckt.3	chr1	+	44398991	44402912	9048	ENST00000414809	ARTN
uc001cku.3	chr1	+	44401030	44402912	9048	ENST00000498139	ARTN
uc001ckw.3	chr1	+	44401653	44402912	9048	ENST00000498139	ARTN
uc010okq.1	chr1	+	44679124	44681197	55929	ENST00000475794	DMAP1
uc010okr.1	chr1	+	44679124	44681197	55929	ENST00000475794	DMAP1
uc010oks.1	chr1	+	44679124	44681440	55929	ENST00000475794	DMAP1
uc010okt.1	chr1	+	44679124	44684427	55929	ENST00000446292	DMAP1
uc001clq.1	chr1	+	44679124	44686351	55929	ENST00000361745	DMAP1
uc001clr.1	chr1	+	44679124	44686351	55929	ENST00000315913	DMAP1
uc001cls.1	chr1	+	44679124	44686351	55929	ENST00000372289	DMAP1
uc010oku.1	chr1	+	44679124	44686351	55929	ENST00000315913	DMAP1
uc001cmg.4	chr1	+	45205489	45233438	11004	ENST00000372224	KIF2C
uc010olb.2	chr1	+	45205489	45233438	11004	ENST00000372224	KIF2C
uc010olc.2	chr1	+	45212065	45233438	11004	ENST00000372217	KIF2C
uc001cmh.4	chr1	+	45212084	45233438	11004	ENST00000372217	KIF2C
uc001cmn.3	chr1	+	45266035	45271667	1263	ENST00000372201	PLK3
uc021omv.1	chr1	-	45285515	45308616	8643	ENST00000447098	PTCH2
uc010olf.2	chr1	-	45287937	45308616	8643	ENST00000372192	PTCH2
uc010olg.2	chr1	-	45287937	45308616	8643	ENST00000372192	PTCH2
uc001cmt.3	chr1	-	45316193	45452394	8891	ENST00000360403	EIF2B3
uc001cmu.3	chr1	-	45316193	45452394	8891	ENST00000360403	EIF2B3
uc001cmw.4	chr1	-	45340200	45452394	8891	ENST00000372183	EIF2B3
uc001cnf.3	chr1	-	45794913	45805629	4595	ENST00000456914	MUTYH
uc009vxo.3	chr1	-	45794913	45805629	4595	ENST00000372104	MUTYH
uc001cng.3	chr1	-	45794913	45805629	4595	ENST00000448481	MUTYH
uc001cnj.3	chr1	-	45794913	45805787	4595	ENST00000355498	MUTYH
uc001cni.3	chr1	-	45794913	45805787	4595	ENST00000355498	MUTYH
uc001cnh.3	chr1	-	45794913	45805787	4595	ENST00000372100	MUTYH
uc001cnm.3	chr1	-	45794913	45806142	4595	ENST00000450313	MUTYH
uc001cno.3	chr1	-	45794913	45806142	4595	ENST00000372115	MUTYH
uc010oll.2	chr1	-	45794913	45806142	4595	ENST00000372115	MUTYH
uc001cnl.3	chr1	-	45794913	45806142	4595	ENST00000372115	MUTYH
uc009vxp.3	chr1	-	45794913	45806142	4595	ENST00000450313	MUTYH
uc001cnn.3	chr1	-	45794913	45806142	4595	ENST00000450313	MUTYH
uc009vxr.1	chr1	-	45809554	45923543	10420	ENST00000341771	TESK2
uc001cns.1	chr1	-	45809554	45956840	10420	ENST00000372086	TESK2
uc010olo.1	chr1	-	45809554	45956840	10420	ENST00000372086	TESK2
uc009vxs.1	chr1	-	45809554	45956840	10420	ENST00000372086	TESK2
uc010olp.1	chr1	-	45864143	45956840	10420	ENST00000451835	TESK2
uc001coc.3	chr1	-	45976706	45987610	5052	ENST00000262746	PRDX1
uc001cob.3	chr1	-	45976706	45987610	5052	ENST00000262746	PRDX1
uc001coa.3	chr1	-	45976706	45987610	5052	ENST00000262746	PRDX1
uc021omw.1	chr1	-	45976706	45988562	5052	ENST00000262746	PRDX1
uc001cox.1	chr1	+	46330049	46472067	23139	ENST00000372009	MAST2
uc009vya.3	chr1	+	46379264	46489944	23139	ENST00000372008	MAST2
uc001coz.1	chr1	+	46379259	46496433	23139	ENST00000372008	MAST2
uc001coy.1	chr1	+	46330049	46496962	23139	ENST00000361297	MAST2
uc001cpa.3	chr1	+	46471912	46501794	23139	ENST00000361297	MAST2
uc001cov.3	chr1	+	46269284	46501796	23139	ENST00000361297	MAST2
uc001cow.3	chr1	+	46269284	46501796	23139	ENST00000361297	MAST2
uc010olv.2	chr1	-	46505811	46527810	8503	ENST00000372006	PIK3R3
uc001cpb.4	chr1	-	46505811	46598380	8503	ENST00000262741	PIK3R3
uc009vyb.3	chr1	-	46505811	46598380	8503	ENST00000262741	PIK3R3
uc009vyc.3	chr1	-	46505811	46598467	8503	ENST00000372006	PIK3R3
uc001cpc.4	chr1	-	46505811	46598708	8503	ENST00000420542	PIK3R3
uc010olw.2	chr1	-	46505811	46642160	8503	ENST00000372006	PIK3R3
uc009vye.2	chr1	+	46713366	46744145	8438	ENST00000442598	RAD54L
uc001cpl.2	chr1	+	46713366	46744145	8438	ENST00000371975	RAD54L
uc001cqb.4	chr1	-	47023078	47069966	8569	ENST00000371946	MKNK1
uc010omd.3	chr1	-	47023078	47069966	8569	ENST00000341183	MKNK1
uc001cqc.4	chr1	-	47023078	47069966	8569	ENST00000341183	MKNK1
uc009vyi.4	chr1	-	47023078	47069966	8569	ENST00000341183	MKNK1
uc010ome.3	chr1	-	47023078	47069966	8569	ENST00000341183	MKNK1
uc009vyj.3	chr1	-	47027153	47069966	8569	ENST00000531355	MKNK1
uc001cqd.2	chr1	-	47034114	47069966	8569	ENST00000341183	MKNK1
uc010omf.1	chr1	-	47040146	47082563	8569	ENST00000545730	MKNK1
uc009vyq.2	chr1	-	47681962	47689770	6886	ENST00000371884	TAL1
uc001cqx.2	chr1	-	47681962	47695443	6886	ENST00000371883	TAL1
uc001cqy.2	chr1	-	47681962	47697387	6886	ENST00000371884	TAL1
uc001cra.1	chr1	-	47689675	47697892	6886	ENST00000371884	TAL1
uc001cqz.1	chr1	-	47689675	47697892	6886	ENST00000371884	TAL1
uc001crf.1	chr1	-	47725960	47749745	6491	ENST00000418131	STIL
uc010omn.1	chr1	-	47715810	47778828	6491	ENST00000360380	STIL
uc010omo.1	chr1	-	47715810	47778828	6491	ENST00000360380	STIL
uc001crb.1	chr1	-	47694867	47779819	6491	ENST00000464796	STIL
uc001crc.1	chr1	-	47715810	47779819	6491	ENST00000337817	STIL
uc001crd.1	chr1	-	47715810	47779819	6491	ENST00000337817	STIL
uc001cre.1	chr1	-	47715810	47779819	6491	ENST00000360380	STIL
uc001crg.1	chr1	-	47725960	47779819	6491	ENST00000360380	STIL
uc001crk.3	chr1	+	47881743	47883724	2301	ENST00000335071	FOXE3
uc009vyu.3	chr1	+	50575478	50663232	1996	ENST00000371819	ELAVL4
uc001cry.3	chr1	+	50513685	50667540	1996	ENST00000448907	ELAVL4
uc001crz.3	chr1	+	50569581	50667540	1996	ENST00000371827	ELAVL4
uc001csa.3	chr1	+	50571963	50667540	1996	ENST00000448907	ELAVL4
uc001csb.2	chr1	+	50574593	50667540	1996	ENST00000371824	ELAVL4
uc001csc.3	chr1	+	50574593	50667540	1996	ENST00000371824	ELAVL4
uc010omz.2	chr1	+	50575478	50667540	1996	ENST00000371819	ELAVL4
uc010onc.1	chr1	-	50906934	51078170	11124	ENST00000545823	FAF1
uc009vyw.1	chr1	-	50906934	51425525	11124	ENST00000371778	FAF1
uc001cse.1	chr1	-	50906934	51425936	11124	ENST00000396153	FAF1
uc001csf.3	chr1	+	51433607	51440309	1031	ENST00000262662	CDKN2C
uc001csg.3	chr1	+	51435641	51440309	1031	ENST00000371761	CDKN2C
uc001csi.4	chr1	+	51701944	51739119	26994	ENST00000242719	RNF11
uc001csp.3	chr1	-	51819934	51887793	2060	ENST00000371733	EPS15
uc001csq.1	chr1	-	51819934	51984995	2060	ENST00000371733	EPS15
uc009vyz.1	chr1	-	51819934	51984995	2060	ENST00000371733	EPS15
uc001ctn.4	chr1	+	52607765	52729719	9372	ENST00000361625	ZFYVE9
uc001cto.4	chr1	+	52607765	52812358	9372	ENST00000287727	ZFYVE9
uc001ctp.4	chr1	+	52607765	52812358	9372	ENST00000287727	ZFYVE9
uc001ctt.3	chr1	-	52838500	52870143	4998	ENST00000371568	ORC1
uc010oni.2	chr1	-	52838500	52870143	4998	ENST00000371568	ORC1
uc001ctu.3	chr1	-	52838500	52870143	4998	ENST00000371568	ORC1
uc001cuq.2	chr1	+	53392900	53461672	6342	ENST00000478631	SCP2
uc010onq.1	chr1	+	53480561	53517282	6342	ENST00000488965	SCP2
uc001cur.2	chr1	+	53392900	53517289	6342	ENST00000371514	SCP2
uc010ono.2	chr1	+	53392900	53517289	6342	ENST00000371514	SCP2
uc010onp.2	chr1	+	53392900	53517289	6342	ENST00000371514	SCP2
uc009vzi.2	chr1	+	53392900	53517289	6342	ENST00000371514	SCP2
uc001cus.2	chr1	+	53392900	53517289	6342	ENST00000478631	SCP2
uc001cut.2	chr1	+	53480561	53517289	6342	ENST00000371514	SCP2
uc001cuu.2	chr1	+	53480561	53517289	6342	ENST00000371514	SCP2
uc001cvf.2	chr1	-	53692563	53704282	4116	ENST00000371470	MAGOH
uc010ont.2	chr1	-	53692563	53704282	4116	ENST00000371470	MAGOH
uc001cvm.1	chr1	-	53716361	53734270	7804	ENST00000459674	LRP8
uc001cvh.2	chr1	-	53708040	53793071	7804	ENST00000306052	LRP8
uc001cvi.2	chr1	-	53708040	53793821	7804	ENST00000306052	LRP8
uc001cvj.2	chr1	-	53708040	53793821	7804	ENST00000306052	LRP8
uc001cvk.2	chr1	-	53708040	53793821	7804	ENST00000306052	LRP8
uc001cvl.2	chr1	-	53708040	53793821	7804	ENST00000306052	LRP8
uc001cxe.4	chr1	-	54691103	54872068	23648	ENST00000326956	SSBP3
uc001cxf.4	chr1	-	54691103	54872068	23648	ENST00000326956	SSBP3
uc001cxg.4	chr1	-	54691103	54872068	23648	ENST00000326956	SSBP3
uc010ool.2	chr1	+	55505148	55518464	255738	ENST00000452118	PCSK9
uc001cyf.2	chr1	+	55505148	55530526	255738	ENST00000302118	PCSK9
uc010oom.2	chr1	+	55505894	55530526	255738	ENST00000302118	PCSK9
uc001cyg.4	chr1	-	55532031	55680763	23358	ENST00000294383	USP24
uc021onw.1	chr1	-	55532031	55681039	23358	ENST00000294383	USP24
uc001cyk.4	chr1	+	57110989	57181008	5563	ENST00000371244	PRKAA2
uc031pmr.1	chr1	+	57110989	57181008	5563	ENST00000371244	PRKAA2
uc031pms.1	chr1	+	57110989	57181008	5563	ENST00000371244	PRKAA2
uc001cyo.2	chr1	+	57320442	57383894	731	ENST00000361249	C8A
uc001cyq.1	chr1	-	57463578	57756838	1600	ENST00000371234	DAB1
uc001cyr.1	chr1	-	57463578	57756838	1600	ENST00000371234	DAB1
uc009vzw.1	chr1	-	57463578	57773037	1600	ENST00000371234	DAB1
uc009vzx.1	chr1	-	57476352	57888872	1600	ENST00000371234	DAB1
uc001cys.1	chr1	-	57463578	58716211	1600	ENST00000371234	DAB1
uc001cyt.1	chr1	-	57463578	59012446	1600	ENST00000485760	DAB1
uc001cyz.4	chr1	-	59041094	59043166	4070	ENST00000371225	TACSTD2
uc001cza.3	chr1	-	59120410	59134578	114803	ENST00000472487	MYSM1
uc001czc.3	chr1	-	59120410	59156089	114803	ENST00000472487	MYSM1
uc009wab.2	chr1	-	59120410	59165747	114803	ENST00000472487	MYSM1
uc001czd.3	chr1	-	59151775	59165747	114803	ENST00000472487	MYSM1
uc001cze.3	chr1	-	59246462	59249785	3725	ENST00000371222	JUN
uc001czy.3	chr1	+	61542945	61928460	4774	ENST00000403491	NFIA
uc010oos.2	chr1	+	61547533	61928460	4774	ENST00000403491	NFIA
uc001czw.3	chr1	+	61547979	61928460	4774	ENST00000403491	NFIA
uc001czv.3	chr1	+	61547979	61928460	4774	ENST00000403491	NFIA
uc001czx.3	chr1	+	61869747	61928460	4774	ENST00000403491	NFIA
uc009wae.3	chr1	+	61872233	61928460	4774	ENST00000403491	NFIA
uc009waf.1	chr1	+	62208148	62579918	10207	ENST00000316485	INADL
uc001daa.2	chr1	+	62208148	62580582	10207	ENST00000459752	INADL
uc001dad.3	chr1	+	62237102	62580582	10207	ENST00000484562	INADL
uc010oou.1	chr1	+	62439039	62580582	10207	ENST00000459752	INADL
uc010oot.2	chr1	+	62417925	62583006	10207	ENST00000543708	INADL
uc001dac.3	chr1	+	62271119	62629176	10207	ENST00000484937	INADL
uc001dab.3	chr1	+	62208148	62629591	10207	ENST00000371158	INADL
uc009wag.3	chr1	+	62417925	62644347	10207	ENST00000371158	INADL
uc001daj.2	chr1	+	62901974	62917475	7398	ENST00000371146	USP1
uc001dak.2	chr1	+	62901974	62917475	7398	ENST00000371146	USP1
uc001dal.2	chr1	+	62902382	62917475	7398	ENST00000339950	USP1
uc001dar.1	chr1	-	62939652	62944675	85440	ENST00000489185	DOCK7
uc010oov.1	chr1	-	62923208	63001303	85440	ENST00000454575	DOCK7
uc001dam.3	chr1	-	62920396	63021660	85440	ENST00000251157	DOCK7
uc001daq.4	chr1	-	62920396	63154039	85440	ENST00000251157	DOCK7
uc001dap.4	chr1	-	62920396	63154039	85440	ENST00000251157	DOCK7
uc001dan.4	chr1	-	62920396	63154039	85440	ENST00000251157	DOCK7
uc001dao.4	chr1	-	62920396	63154039	85440	ENST00000251157	DOCK7
