hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc001asw.3	chr1	+	11796141	11810828	57085	ENST00000376629	AGTRAP
uc001asv.3	chr1	+	11796141	11810828	57085	ENST00000314340	AGTRAP
uc001asx.3	chr1	+	11796141	11810828	57085	ENST00000376637	AGTRAP
uc031plg.1	chr1	-	11845786	11856547	4524	ENST00000376592	MTHFR
uc001atb.1	chr1	-	11845786	11863440	4524	ENST00000376592	MTHFR
uc001atd.1	chr1	-	11862937	11865470	4524	ENST00000376585	MTHFR
uc009vnd.1	chr1	-	11862937	11865470	4524	ENST00000376585	MTHFR
uc001atc.2	chr1	-	11845786	11866160	4524	ENST00000376592	MTHFR
uc001ati.3	chr1	-	11905766	11907840	4878	ENST00000376480	NPPA
uc001atj.3	chr1	-	11917520	11918992	4879	ENST00000376468	NPPB
uc001atm.3	chr1	+	11994723	12035599	5351	ENST00000196061	PLOD1
uc010obb.2	chr1	+	11994723	12035599	5351	ENST00000196061	PLOD1
uc001atn.4	chr1	+	12040237	12073572	9927	ENST00000235329	MFN2
uc009vni.3	chr1	+	12040237	12073572	9927	ENST00000444836	MFN2
uc001atq.3	chr1	+	12123433	12204264	943	ENST00000263932	TNFRSF8
uc010obc.2	chr1	+	12123433	12204264	943	ENST00000263932	TNFRSF8
uc001atr.3	chr1	+	12185957	12204264	943	ENST00000413146	TNFRSF8
uc001ats.3	chr1	+	12185957	12204264	943	ENST00000413146	TNFRSF8
uc001att.3	chr1	+	12227059	12269277	7133	ENST00000376259	TNFRSF1B
uc001atu.3	chr1	+	12227059	12269277	7133	ENST00000492361	TNFRSF1B
uc009vnk.3	chr1	+	12227059	12269277	7133	ENST00000376259	TNFRSF1B
uc001aty.1	chr1	+	12371510	12398045	55187	ENST00000487188	VPS13D
uc001atv.3	chr1	+	12290112	12572098	55187	ENST00000358136	VPS13D
uc001atw.3	chr1	+	12290112	12572098	55187	ENST00000356315	VPS13D
uc001atx.3	chr1	+	12335881	12572098	55187	ENST00000358136	VPS13D
uc009vnl.3	chr1	+	12427724	12572098	55187	ENST00000496628	VPS13D
uc010obd.2	chr1	+	12469883	12572098	55187	ENST00000356315	VPS13D
uc001avc.3	chr1	+	13910251	13944452	10630	ENST00000294489	PDPN
uc001avd.3	chr1	+	13910251	13944452	10630	ENST00000294489	PDPN
uc009vob.3	chr1	+	13910761	13944452	10630	ENST00000294489	PDPN
uc009voc.3	chr1	+	13910761	13944452	10630	ENST00000294489	PDPN
uc001ave.3	chr1	+	13911966	13944452	10630	ENST00000376057	PDPN
uc001avf.3	chr1	+	13911966	13944452	10630	ENST00000294489	PDPN
uc021ogk.1	chr1	+	14075855	14107358	7799	ENST00000311066	PRDM2
uc001avh.3	chr1	+	14031349	14114574	7799	ENST00000311066	PRDM2
uc001avk.3	chr1	+	14075855	14114574	7799	ENST00000311066	PRDM2
uc001avg.3	chr1	+	14026734	14151574	7799	ENST00000376048	PRDM2
uc001avi.3	chr1	+	14031349	14151574	7799	ENST00000235372	PRDM2
uc009voe.3	chr1	+	14075855	14151574	7799	ENST00000235372	PRDM2
uc009vof.3	chr1	+	14075855	14151574	7799	ENST00000235372	PRDM2
uc009vog.1	chr1	+	14925212	15394651	23254	ENST00000422387	KAZN
uc001avo.2	chr1	+	15250624	15394651	23254	ENST00000361144	KAZN
uc001avp.2	chr1	+	15256295	15394651	23254	ENST00000400798	KAZN
uc001avq.2	chr1	+	15272414	15394651	23254	ENST00000400798	KAZN
uc001avr.2	chr1	+	15287179	15394651	23254	ENST00000400798	KAZN
uc001avm.4	chr1	+	14925212	15444544	23254	ENST00000376030	KAZN
uc001avs.4	chr1	+	15427703	15444544	23254	ENST00000376030	KAZN
uc001avz.3	chr1	+	15480228	15546874	55092	ENST00000434578	TMEM51
uc001avw.4	chr1	+	15479027	15546974	55092	ENST00000428417	TMEM51
uc010obk.2	chr1	+	15479027	15546974	55092	ENST00000428417	TMEM51
uc001avy.3	chr1	+	15480228	15546974	55092	ENST00000376008	TMEM51
uc001avx.3	chr1	+	15480228	15546974	55092	ENST00000376008	TMEM51
uc001awh.2	chr1	+	15736390	15756839	79180	ENST00000375980	EFHD2
uc001awi.1	chr1	+	15764937	15773153	11330	ENST00000375949	CTRC
uc001awj.1	chr1	+	15764937	15773153	11330	ENST00000375949	CTRC
uc001awm.2	chr1	-	15817323	15850940	842	ENST00000546424	CASP9
uc001awp.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc001awn.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc009voi.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc001awo.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc010obm.3	chr1	-	15817895	15851285	842	ENST00000546424	CASP9
uc001aww.3	chr1	+	15943952	15960796	84301	ENST00000486680	DDI2
uc001awx.2	chr1	+	15943952	15987552	84301	ENST00000480945	DDI2
uc009voj.2	chr1	+	15956819	15987552	84301	ENST00000320153	DDI2
uc010obo.2	chr1	+	16010826	16061264	23207	ENST00000375799	PLEKHM2
uc001axb.1	chr1	+	16062808	16067884	284723	ENST00000294454	SLC25A34
uc001axg.1	chr1	+	16090990	16101715	54751	ENST00000441801	FBLIM1
uc001axd.1	chr1	+	16083153	16113084	54751	ENST00000375771	FBLIM1
uc001axe.1	chr1	+	16085254	16113084	54751	ENST00000375766	FBLIM1
uc001axh.1	chr1	+	16091029	16113084	54751	ENST00000400773	FBLIM1
uc001axi.1	chr1	+	16091458	16113084	54751	ENST00000400773	FBLIM1
uc001axk.1	chr1	+	16174358	16266950	23013	ENST00000375759	SPEN
uc010obp.1	chr1	+	16200609	16266950	23013	ENST00000375759	SPEN
uc001axl.4	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obq.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obr.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obs.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obt.1	chr1	-	16270321	16302627	7709	ENST00000448462	ZBTB17
uc010obu.2	chr1	-	16270364	16302627	7709	ENST00000448462	ZBTB17
uc009vom.1	chr1	-	16271431	16302627	7709	ENST00000375733	ZBTB17
uc010obv.1	chr1	-	16272256	16302627	7709	ENST00000479282	ZBTB17
uc009von.1	chr1	-	16274237	16302627	7709	ENST00000375733	ZBTB17
uc001axo.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axp.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axq.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axr.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axs.2	chr1	-	16340522	16346089	27129	ENST00000375718	HSPB7
uc001axz.4	chr1	-	16384263	16400127	348487	ENST00000375662	FAM131C
uc001aya.2	chr1	-	16450831	16482582	1969	ENST00000358432	EPHA2
uc010oca.2	chr1	-	16462083	16482582	1969	ENST00000358432	EPHA2
uc009voo.2	chr1	-	16524598	16533705	128272	ENST00000270747	ARHGEF19
uc001ayc.1	chr1	-	16524598	16539104	128272	ENST00000270747	ARHGEF19
uc001ayh.3	chr1	-	16618819	16641930	54455	ENST00000478089	FBXO42
uc001ayf.3	chr1	-	16576558	16643088	54455	ENST00000375592	FBXO42
uc001ayg.3	chr1	-	16576558	16678948	54455	ENST00000375592	FBXO42
uc001ayo.3	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc010ocd.2	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc001ayq.3	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc021ogo.1	chr1	+	16782289	16786584	55707	ENST00000337132	NECAP2
uc001azn.1	chr1	-	17017712	17046652	284729	ENST00000492551	ESPNP
uc009voy.1	chr1	+	17066767	17267729	9696	ENST00000466256	CROCC
uc009voz.1	chr1	+	17249157	17280852	9696	ENST00000375541	CROCC
uc001azt.2	chr1	+	17248444	17299474	9696	ENST00000375541	CROCC
uc001azu.2	chr1	+	17266388	17299474	9696	ENST00000375541	CROCC
uc001azv.2	chr1	+	17294697	17299474	9696	ENST00000375541	CROCC
uc001azw.3	chr1	-	17300998	17307173	4237	ENST00000375535	MFAP2
uc001azx.3	chr1	-	17300998	17307173	4237	ENST00000375535	MFAP2
uc001azy.3	chr1	-	17300998	17308081	4237	ENST00000375535	MFAP2
uc010ocl.2	chr1	-	17300998	17308081	4237	ENST00000375535	MFAP2
uc001bae.3	chr1	-	17345224	17380665	6390	ENST00000375499	SDHB
uc009vpc.2	chr1	+	17634689	17674911	23569	ENST00000375448	PADI4
uc001baj.2	chr1	+	17634689	17690495	23569	ENST00000375448	PADI4
uc001bal.3	chr1	-	17733250	17765059	55920	ENST00000375436	RCC2
uc001bam.3	chr1	-	17733250	17766250	55920	ENST00000375436	RCC2
uc031pli.1	chr1	+	17846826	17909697	55160	ENST00000434513	ARHGEF10L
uc010ocr.1	chr1	+	17914910	17966476	55160	ENST00000375420	ARHGEF10L
uc009vpe.1	chr1	+	17866329	18016673	55160	ENST00000452522	ARHGEF10L
uc001ban.3	chr1	+	17866329	18024370	55160	ENST00000361221	ARHGEF10L
uc001bao.3	chr1	+	17907047	18024370	55160	ENST00000452522	ARHGEF10L
uc001bap.3	chr1	+	17907047	18024370	55160	ENST00000452522	ARHGEF10L
uc001baq.3	chr1	+	17941582	18024370	55160	ENST00000469726	ARHGEF10L
uc010ocs.2	chr1	+	17944810	18024370	55160	ENST00000375408	ARHGEF10L
uc001bar.3	chr1	+	17944810	18024370	55160	ENST00000375408	ARHGEF10L
uc009vpf.3	chr1	+	17952450	18024370	55160	ENST00000475356	ARHGEF10L
uc001bas.3	chr1	+	18020541	18024370	55160	ENST00000495593	ARHGEF10L
uc001bau.2	chr1	+	18434239	18704977	84966	ENST00000251296	IGSF21
uc001bav.2	chr1	+	18687860	18704977	84966	ENST00000497331	IGSF21
uc001bay.3	chr1	+	18957499	19062632	5081	ENST00000375375	PAX7
uc001baz.3	chr1	+	18957499	19062632	5081	ENST00000375375	PAX7
uc010oct.2	chr1	+	18957499	19075360	5081	ENST00000420770	PAX7
uc001bba.1	chr1	-	19166092	19186155	80834	ENST00000375371	TAS1R2
uc010ocu.2	chr1	-	19197923	19217385	8659	ENST00000538309	ALDH4A1
uc001bbb.3	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc001bbc.3	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc021ohl.1	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc001bbf.3	chr1	-	19400999	19408140	23352	ENST00000375225	UBR4
uc010ocv.2	chr1	-	19400999	19426171	23352	ENST00000375226	UBR4
uc009vph.3	chr1	-	19400999	19427067	23352	ENST00000375267	UBR4
uc010ocw.2	chr1	-	19400999	19428129	23352	ENST00000375226	UBR4
uc001bbg.3	chr1	-	19400999	19431410	23352	ENST00000375224	UBR4
uc001bbh.3	chr1	-	19400999	19432336	23352	ENST00000375226	UBR4
uc001bbj.1	chr1	-	19438133	19444474	23352	ENST00000375218	UBR4
uc001bbk.1	chr1	-	19447682	19478353	23352	ENST00000375217	UBR4
uc001bbl.1	chr1	-	19477417	19483419	23352	ENST00000419533	UBR4
uc001bbm.1	chr1	-	19477417	19505714	23352	ENST00000419533	UBR4
uc001bbi.3	chr1	-	19400999	19536746	23352	ENST00000375254	UBR4
uc001bbs.3	chr1	+	19578074	19586622	51154	ENST00000330263	MRTO4
uc021ohn.1	chr1	-	19592475	19600568	246181	ENST00000420396	AKR7L
uc021oho.1	chr1	-	19592475	19600568	246181	ENST00000420396	AKR7L
uc001bbv.1	chr1	-	19609056	19615280	22977	ENST00000361640	AKR7A3
uc001bbw.3	chr1	-	19629201	19638640	8574	ENST00000235835	AKR7A2
uc009vpi.1	chr1	-	19634232	19638640	8574	ENST00000492217	AKR7A2
uc001bby.3	chr1	+	19638739	19655794	54896	ENST00000375155	PQLC2
uc001bca.3	chr1	+	19638739	19655794	54896	ENST00000375153	PQLC2
uc001bbz.3	chr1	+	19638739	19655794	54896	ENST00000375155	PQLC2
uc001bcb.3	chr1	+	19638739	19655794	54896	ENST00000375155	PQLC2
uc021ohq.1	chr1	+	19638739	19658922	54896	ENST00000375155	PQLC2
uc010ocz.2	chr1	-	19665266	19811201	832	ENST00000401084	CAPZB
uc021ohr.1	chr1	-	19665266	19812066	832	ENST00000401084	CAPZB
uc001bce.3	chr1	-	19665266	19812066	832	ENST00000401084	CAPZB
uc009vpk.3	chr1	-	19665266	19812066	832	ENST00000264203	CAPZB
uc001bcj.2	chr1	+	19969722	19984949	4681	ENST00000548815	NBL1
uc031plj.1	chr1	+	19969722	19984949	4681	ENST00000548815	NBL1
uc031plk.1	chr1	+	19969902	19984949	4681	ENST00000548815	NBL1
uc009vpm.2	chr1	+	19970207	19984949	4681	ENST00000548815	NBL1
uc001bck.3	chr1	+	19970666	19984949	4681	ENST00000375136	NBL1
uc021ohy.2	chr1	+	19971865	19984949	4681	ENST00000548815	NBL1
uc021ohz.1	chr1	+	19972259	19984949	4681	ENST00000548815	NBL1
uc031pll.1	chr1	+	19974103	19984949	4681	ENST00000548815	NBL1
uc001bcl.3	chr1	+	19991779	20006055	3362	ENST00000289753	HTR6
uc001bco.1	chr1	-	20008734	20125837	255104	ENST00000375127	TMCO4
uc001bcp.1	chr1	-	20008734	20125837	255104	ENST00000375127	TMCO4
uc009vpn.1	chr1	-	20071536	20125837	255104	ENST00000375127	TMCO4
uc001bcn.3	chr1	-	20008705	20126410	255104	ENST00000294543	TMCO4
uc001bcq.1	chr1	-	20072024	20126758	255104	ENST00000375127	TMCO4
uc001bct.1	chr1	-	20246799	20250110	30814	ENST00000375116	PLA2G2E
uc001bcu.3	chr1	-	20301923	20306152	5320	ENST00000375111	PLA2G2A
uc001bcv.3	chr1	-	20301923	20306932	5320	ENST00000375111	PLA2G2A
uc010oda.2	chr1	-	20301923	20306932	5320	ENST00000375111	PLA2G2A
uc010odb.2	chr1	-	20301923	20306932	5320	ENST00000400520	PLA2G2A
uc001bcx.3	chr1	+	20354671	20418394	5322	ENST00000486277	PLA2G5
uc001bcy.3	chr1	+	20396700	20418394	5322	ENST00000375108	PLA2G5
uc001bcz.4	chr1	-	20439142	20446059	26279	ENST00000375105	PLA2G2D
uc031plm.1	chr1	-	20439142	20446059	26279	ENST00000375105	PLA2G2D
uc009vpp.1	chr1	+	20465822	20476879	64600	ENST00000375102	PLA2G2F
uc001bdk.3	chr1	+	20915443	20945400	978	ENST00000375071	CDA
uc001bdl.3	chr1	+	20915443	20945400	978	ENST00000375071	CDA
uc009vpv.3	chr1	+	20915443	20945400	978	ENST00000375071	CDA
uc001bdm.3	chr1	+	20959947	20978004	65018	ENST00000321556	PINK1
uc001bdn.3	chr1	+	20972000	20978004	65018	ENST00000400490	PINK1
uc001bdo.1	chr1	-	20978259	20988037	1650	ENST00000375048	DDOST
uc010odd.1	chr1	-	20978259	20988037	1650	ENST00000375048	DDOST
uc010ode.1	chr1	-	20978259	20988037	1650	ENST00000375048	DDOST
uc001bdp.4	chr1	-	20990506	21011681	57576	ENST00000477167	KIF17
uc009vpx.3	chr1	-	20990506	21024981	57576	ENST00000375044	KIF17
uc001bds.4	chr1	-	20990506	21044317	57576	ENST00000247986	KIF17
uc001bdr.4	chr1	-	20990506	21044317	57576	ENST00000247986	KIF17
uc009vpy.1	chr1	-	21046224	21059133	400745	ENST00000375031	SH2D5
uc001bdt.1	chr1	-	21046224	21059133	400745	ENST00000375031	SH2D5
uc001bdu.1	chr1	-	21046224	21059330	400745	ENST00000460804	SH2D5
uc010odi.2	chr1	-	21132784	21299592	8672	ENST00000264211	EIF4G3
uc010odj.2	chr1	-	21132784	21377487	8672	ENST00000264211	EIF4G3
uc009vpz.3	chr1	-	21132784	21377487	8672	ENST00000264211	EIF4G3
uc001beg.3	chr1	-	21267737	21377487	8672	ENST00000356916	EIF4G3
uc010odk.2	chr1	-	21267737	21415706	8672	ENST00000356916	EIF4G3
uc001bec.3	chr1	-	21132784	21437876	8672	ENST00000264211	EIF4G3
uc001beh.3	chr1	-	21267737	21501251	8672	ENST00000356916	EIF4G3
uc001bef.3	chr1	-	21132784	21503381	8672	ENST00000602326	EIF4G3
uc001bee.3	chr1	-	21132784	21503381	8672	ENST00000602326	EIF4G3
uc001bej.2	chr1	-	21543739	21606183	1889	ENST00000415912	ECE1
uc001bei.2	chr1	-	21543739	21616766	1889	ENST00000415912	ECE1
uc001bek.2	chr1	-	21543739	21616982	1889	ENST00000415912	ECE1
uc010odl.1	chr1	-	21543739	21616982	1889	ENST00000415912	ECE1
uc009vqa.1	chr1	-	21559597	21616982	1889	ENST00000526194	ECE1
uc001bem.2	chr1	-	21543739	21672034	1889	ENST00000415912	ECE1
uc001bes.4	chr1	+	21766582	21811393	84224	ENST00000318220	NBPF3
uc001ber.4	chr1	+	21766582	21811393	84224	ENST00000318220	NBPF3
uc009vqb.4	chr1	+	21766582	21811393	84224	ENST00000342104	NBPF3
uc010odm.3	chr1	+	21766582	21811393	84224	ENST00000318220	NBPF3
uc001bet.3	chr1	+	21835857	21904905	249	ENST00000374840	ALPL
uc010odo.2	chr1	+	21835857	21904905	249	ENST00000540617	ALPL
uc010odp.2	chr1	+	21835857	21904905	249	ENST00000539907	ALPL
uc010odn.2	chr1	+	21835857	21904905	249	ENST00000374840	ALPL
uc001beu.4	chr1	+	21877771	21904905	249	ENST00000374840	ALPL
uc001bev.3	chr1	-	21922707	21946543	5909	ENST00000495204	RAP1GAP
uc001bez.1	chr1	-	21943798	21949011	5909	ENST00000599760	RAP1GAP
uc001bew.3	chr1	-	21922707	21978348	5909	ENST00000290101	RAP1GAP
uc001bey.3	chr1	-	21922707	21995856	5909	ENST00000542643	RAP1GAP
uc001bex.3	chr1	-	21922707	21995856	5909	ENST00000374765	RAP1GAP
uc001bfi.3	chr1	-	22148736	22157206	3339	ENST00000486901	HSPG2
uc009vqe.1	chr1	-	22213707	22222803	3339	ENST00000374695	HSPG2
uc001bfj.3	chr1	-	22148736	22263750	3339	ENST00000374695	HSPG2
uc009vqd.3	chr1	-	22148736	22263750	3339	ENST00000374695	HSPG2
uc009vqg.1	chr1	+	22379119	22413359	998	ENST00000344548	CDC42
uc001bfp.3	chr1	+	22379119	22417296	998	ENST00000315554	CDC42
uc001bfq.3	chr1	+	22379119	22419436	998	ENST00000344548	CDC42
uc001bfr.3	chr1	+	22379119	22419436	998	ENST00000400259	CDC42
uc010odr.2	chr1	+	22379119	22419436	998	ENST00000400259	CDC42
uc010ods.2	chr1	+	22379119	22419436	998	ENST00000400259	CDC42
uc009vqh.3	chr1	+	22379119	22419436	998	ENST00000400259	CDC42
uc001bfs.4	chr1	-	22443797	22469519	54361	ENST00000290167	WNT4
uc010odt.2	chr1	-	22443797	22470385	54361	ENST00000542383	WNT4
uc001bfw.3	chr1	+	22890003	22916112	2046	ENST00000374644	EPHA8
uc001bfx.1	chr1	+	22890003	22930087	2046	ENST00000166244	EPHA8
uc001bfy.3	chr1	+	22963117	22966175	712	ENST00000374642	C1QA
uc001bgc.4	chr1	+	22970117	22974603	714	ENST00000374640	C1QC
uc001bga.4	chr1	+	22970117	22974603	714	ENST00000374639	C1QC
uc001bgd.3	chr1	+	22979681	22988029	713	ENST00000314933	C1QB
uc009vqj.1	chr1	+	23037330	23241082	2048	ENST00000400191	EPHB2
uc001bge.3	chr1	+	23037330	23241823	2048	ENST00000400191	EPHB2
uc001bgf.3	chr1	+	23037330	23241823	2048	ENST00000400191	EPHB2
uc010odu.2	chr1	+	23037331	23241823	2048	ENST00000400191	EPHB2
uc001bgk.2	chr1	-	23410515	23495517	7798	ENST00000302291	LUZP1
uc010odv.1	chr1	-	23410515	23495517	7798	ENST00000302291	LUZP1
uc001bgl.3	chr1	-	23416919	23495517	7798	ENST00000314174	LUZP1
uc001bgm.1	chr1	-	23417682	23504301	7798	ENST00000302291	LUZP1
uc001bgn.3	chr1	-	23518387	23521222	3352	ENST00000374619	HTR1D
uc001bgo.3	chr1	-	23636275	23638386	10236	ENST00000476660	HNRNPR
uc001bgr.4	chr1	-	23636275	23670853	10236	ENST00000374612	HNRNPR
uc001bgp.4	chr1	-	23636275	23670853	10236	ENST00000374616	HNRNPR
uc001bgs.4	chr1	-	23636275	23670853	10236	ENST00000478691	HNRNPR
uc009vqk.3	chr1	-	23636275	23670853	10236	ENST00000478691	HNRNPR
uc010odx.2	chr1	-	23636275	23670853	10236	ENST00000478691	HNRNPR
uc010odw.2	chr1	-	23636275	23670853	10236	ENST00000374612	HNRNPR
uc009vql.3	chr1	-	23636275	23670853	10236	ENST00000478691	HNRNPR
uc001bhe.2	chr1	-	23832919	23857712	1870	ENST00000361729	E2F2
uc001bhh.4	chr1	-	23884420	23886285	3399	ENST00000374561	ID3
uc001bhl.3	chr1	+	24018268	24022915	6135	ENST00000374550	RPL11
uc001bhk.3	chr1	+	24018268	24022915	6135	ENST00000374550	RPL11
uc001bho.3	chr1	+	24069855	24088549	6924	ENST00000418390	TCEB3
uc009vqo.1	chr1	-	24122088	24126060	2582	ENST00000374497	GALE
uc001bhv.1	chr1	-	24122088	24127034	2582	ENST00000374497	GALE
uc001bhx.1	chr1	-	24122088	24127294	2582	ENST00000374497	GALE
uc001bhz.1	chr1	-	24122088	24127294	2582	ENST00000481736	GALE
uc009vqq.1	chr1	-	24124576	24127294	2582	ENST00000467493	GALE
uc021oii.1	chr1	-	24130889	24144073	3155	ENST00000436439	HMGCL
uc001bib.3	chr1	-	24128366	24151949	3155	ENST00000374490	HMGCL
uc010oec.2	chr1	-	24128366	24151949	3155	ENST00000374490	HMGCL
uc009vqs.1	chr1	-	24130077	24151949	3155	ENST00000509389	HMGCL
uc001bic.3	chr1	-	24128366	24165110	3155	ENST00000374483	HMGCL
uc010oed.1	chr1	-	24186287	24194787	2517	ENST00000374479	FUCA1
uc001bie.3	chr1	-	24171571	24194859	2517	ENST00000374479	FUCA1
uc009vqt.2	chr1	-	24180849	24194859	2517	ENST00000374479	FUCA1
uc021oij.1	chr1	-	24201024	24202107	n/a	n/a	CNR2
uc001bif.3	chr1	-	24200459	24239817	1269	ENST00000374472	CNR2
uc021oil.1	chr1	+	24287947	24288367	n/a	n/a	PNRC2
uc001big.3	chr1	+	24286300	24289949	55629	ENST00000334351	PNRC2
uc021oin.1	chr1	-	24292936	24306953	10772	ENST00000341154	SRSF10
uc021oio.1	chr1	-	24292936	24306953	10772	ENST00000341154	SRSF10
uc021oip.1	chr1	-	24292936	24306953	10772	ENST00000341154	SRSF10
uc021oiq.1	chr1	-	24292936	24306953	10772	ENST00000341154	SRSF10
uc001bij.2	chr1	-	24292936	24306953	10772	ENST00000341154	SRSF10
uc021oir.1	chr1	-	24295572	24306953	10772	ENST00000343255	SRSF10
uc021ois.1	chr1	-	24295572	24306953	10772	ENST00000343255	SRSF10
uc010oeg.1	chr1	-	24446260	24463799	58985	ENST00000270800	IL22RA1
uc001biq.2	chr1	-	24446260	24469775	58985	ENST00000270800	IL22RA1
uc009vrb.2	chr1	-	24446260	24469775	58985	ENST00000270800	IL22RA1
uc010oeh.2	chr1	-	24446260	24469775	58985	ENST00000270800	IL22RA1
uc001bix.3	chr1	+	24645811	24681808	57822	ENST00000361548	GRHL3
uc021oix.1	chr1	+	24646055	24681808	57822	ENST00000356046	GRHL3
uc001biy.3	chr1	+	24649529	24681808	57822	ENST00000356046	GRHL3
uc001biz.3	chr1	+	24649529	24681808	57822	ENST00000356046	GRHL3
uc021oiw.1	chr1	+	24645811	24690970	57822	ENST00000350501	GRHL3
uc021ojc.1	chr1	+	24828840	24863510	11123	ENST00000374395	RCAN3
uc021ojd.1	chr1	+	24828840	24863510	11123	ENST00000374395	RCAN3
uc021oje.1	chr1	+	24829386	24863510	11123	ENST00000374395	RCAN3
uc001bjj.3	chr1	+	24829386	24863510	11123	ENST00000374395	RCAN3
uc009vre.3	chr1	+	24829386	24863510	11123	ENST00000374395	RCAN3
uc021ojf.1	chr1	+	24829386	24863510	11123	ENST00000374395	RCAN3
uc021ojg.1	chr1	+	24834083	24863510	11123	ENST00000374395	RCAN3
uc009vrg.3	chr1	+	24840803	24863510	11123	ENST00000374395	RCAN3
uc009vrd.3	chr1	+	24840803	24863510	11123	ENST00000374395	RCAN3
uc009vrf.3	chr1	+	24840803	24863510	11123	ENST00000374395	RCAN3
uc010oem.1	chr1	+	24975349	24993416	10250	ENST00000596378	SRRM1
uc009vrh.1	chr1	+	24970049	24996078	10250	ENST00000596378	SRRM1
uc009vri.1	chr1	+	24975251	24998086	10250	ENST00000479034	SRRM1
uc001bjm.3	chr1	+	24969593	24999772	10250	ENST00000323848	SRRM1
uc010oel.2	chr1	+	24969593	24999772	10250	ENST00000323848	SRRM1
uc001bjp.1	chr1	+	25071877	25169078	25932	ENST00000488683	CLIC4
uc001bjo.2	chr1	+	25071759	25170815	25932	ENST00000374379	CLIC4
uc001bjq.3	chr1	-	25226001	25256770	864	ENST00000308873	RUNX3
uc010oen.2	chr1	-	25226001	25256770	864	ENST00000308873	RUNX3
uc009vrj.3	chr1	-	25226001	25291475	864	ENST00000399916	RUNX3
uc001bjr.3	chr1	-	25226001	25291501	864	ENST00000399916	RUNX3
uc009vrk.3	chr1	-	25255175	25291501	864	ENST00000399916	RUNX3
uc009vrl.1	chr1	-	25256077	25291612	864	ENST00000338888	RUNX3
uc001bjw.3	chr1	-	25568739	25573985	57035	ENST00000243189	C1orf63
uc021oji.1	chr1	-	25568739	25573985	57035	ENST00000498238	C1orf63
uc021ojj.1	chr1	-	25568739	25664656	57035	ENST00000473314	C1orf63
uc001bke.3	chr1	+	25664788	25688852	23585	ENST00000374358	TMEM50A
uc010oeq.2	chr1	+	25664788	25688852	23585	ENST00000374358	TMEM50A
uc009vrr.3	chr1	+	25664788	25688852	23585	ENST00000374358	TMEM50A
uc009vrs.3	chr1	+	25664788	25688852	23585	ENST00000374358	TMEM50A
uc009vrt.2	chr1	+	25757387	25785383	55219	ENST00000374343	TMEM57
uc001bkk.3	chr1	+	25757387	25826698	55219	ENST00000374343	TMEM57
uc009vru.3	chr1	+	25757387	25826698	55219	ENST00000399766	TMEM57
uc009vrv.3	chr1	+	25757387	25826698	55219	ENST00000399763	TMEM57
uc001bkl.4	chr1	+	25870075	25895377	26119	ENST00000374338	LDLRAP1
uc009vrw.3	chr1	+	25889284	25895377	26119	ENST00000374338	LDLRAP1
uc009vrx.3	chr1	+	25889297	25895377	26119	ENST00000374338	LDLRAP1
uc001bkm.2	chr1	+	25943958	26111258	57134	ENST00000374332	MAN1C1
uc009vry.1	chr1	+	25943958	26111258	57134	ENST00000374332	MAN1C1
uc021ojk.1	chr1	+	26126666	26144713	57190	ENST00000361547	SEPN1
uc021ojl.1	chr1	+	26126666	26144713	57190	ENST00000361547	SEPN1
uc001bky.3	chr1	-	26210676	26219098	3925	ENST00000513116	STMN1
uc001bkz.3	chr1	-	26226606	26232644	3925	ENST00000399728	STMN1
uc010oev.2	chr1	-	26210676	26232993	3925	ENST00000513116	STMN1
uc001bla.3	chr1	-	26226606	26232993	3925	ENST00000455785	STMN1
uc001blb.3	chr1	-	26226606	26232993	3925	ENST00000455785	STMN1
uc001blc.3	chr1	-	26226606	26233368	3925	ENST00000455785	STMN1
uc001blf.3	chr1	+	26348270	26362954	2134	ENST00000374280	EXTL1
uc001bli.2	chr1	-	26377795	26394125	84676	ENST00000374272	TRIM63
uc010oew.2	chr1	+	26437655	26452039	149420	ENST00000374271	PDIK1L
