hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc001aoq.3	chr1	-	7903142	7973294	10911	ENST00000377516	UTS2
uc001aot.3	chr1	-	7975930	8003225	3604	ENST00000377507	TNFRSF9
uc001aou.4	chr1	+	8021713	8045342	11315	ENST00000338639	PARK7
uc001aox.4	chr1	+	8021713	8045342	11315	ENST00000338639	PARK7
uc001aov.4	chr1	+	8021713	8045342	11315	ENST00000338639	PARK7
uc001apa.1	chr1	-	8073486	8075752	54206	ENST00000467067	ERRFI1
uc001aoz.3	chr1	-	8071778	8086393	54206	ENST00000377482	ERRFI1
uc001apb.3	chr1	+	8384389	8404227	50651	ENST00000289877	SLC45A1
uc001apc.3	chr1	+	8390197	8404227	50651	ENST00000497660	SLC45A1
uc001apd.3	chr1	-	8412463	8483747	473	ENST00000337907	RERE
uc010nzx.1	chr1	-	8420171	8585844	473	ENST00000377464	RERE
uc001aph.1	chr1	-	8525029	8813897	473	ENST00000480342	RERE
uc001ape.3	chr1	-	8412463	8877699	473	ENST00000337907	RERE
uc001apf.3	chr1	-	8412463	8877699	473	ENST00000337907	RERE
uc001api.2	chr1	-	8921058	8931635	2023	ENST00000464920	ENO1
uc001apj.2	chr1	-	8921058	8939151	2023	ENST00000234590	ENO1
uc009vml.2	chr1	-	8923172	8939151	2023	ENST00000234590	ENO1
uc009vmm.3	chr1	-	8931005	8939151	2023	ENST00000492343	ENO1
uc021ofu.2	chr1	+	9005892	9012710	765	ENST00000480186	CA6
uc031plc.1	chr1	+	9005892	9034503	765	ENST00000377436	CA6
uc001apm.4	chr1	+	9005892	9035148	765	ENST00000377443	CA6
uc009vmn.4	chr1	+	9005892	9035148	765	ENST00000377443	CA6
uc031pld.1	chr1	+	9005892	9035148	765	ENST00000377443	CA6
uc009vmo.1	chr1	-	9063358	9086404	155184	ENST00000400906	SLC2A7
uc010nzy.2	chr1	-	9097004	9109319	6518	ENST00000377424	SLC2A5
uc010nzz.2	chr1	-	9097004	9129653	6518	ENST00000377424	SLC2A5
uc010oac.2	chr1	-	9101426	9129653	6518	ENST00000377414	SLC2A5
uc001apo.3	chr1	-	9097004	9129887	6518	ENST00000377424	SLC2A5
uc010oaa.2	chr1	-	9097004	9129887	6518	ENST00000377424	SLC2A5
uc001app.4	chr1	-	9101426	9129887	6518	ENST00000377414	SLC2A5
uc021ofv.1	chr1	-	9117506	9148510	6518	ENST00000486632	SLC2A5
uc001apt.3	chr1	+	9294862	9331394	9563	ENST00000377403	H6PD
uc010oae.2	chr1	+	9352940	9429590	80176	ENST00000328089	SPSB1
uc001apv.3	chr1	+	9415765	9429590	80176	ENST00000328089	SPSB1
uc001apw.3	chr1	+	9599527	9642831	84275	ENST00000302692	SLC25A33
uc001apy.3	chr1	+	9648931	9665020	199953	ENST00000340305	TMEM201
uc021ofy.1	chr1	+	9648931	9674935	199953	ENST00000377376	TMEM201
uc021ofz.1	chr1	+	9656916	9674935	199953	ENST00000377376	TMEM201
uc001aqa.2	chr1	+	9711789	9775827	5293	ENST00000361110	PIK3CD
uc001aqb.4	chr1	+	9711789	9789172	5293	ENST00000536656	PIK3CD
uc021ogb.1	chr1	+	9751524	9789172	5293	ENST00000536656	PIK3CD
uc010oaf.2	chr1	+	9751524	9789172	5293	ENST00000536656	PIK3CD
uc001aqe.4	chr1	+	9770162	9789172	5293	ENST00000536656	PIK3CD
uc001aqf.3	chr1	-	9789078	9793604	22883	ENST00000477264	CLSTN1
uc001aqh.3	chr1	-	9789078	9884550	22883	ENST00000377298	CLSTN1
uc001aqi.3	chr1	-	9789078	9884550	22883	ENST00000377298	CLSTN1
uc010oag.2	chr1	-	9789078	9884550	22883	ENST00000377298	CLSTN1
uc001aqk.1	chr1	-	9908333	9970316	56998	ENST00000377263	CTNNBIP1
uc001aql.1	chr1	-	9908333	9970316	56998	ENST00000377263	CTNNBIP1
uc001aqm.3	chr1	-	9989775	10002840	84328	ENST00000377223	LZIC
uc001aqo.3	chr1	-	9989775	10003387	84328	ENST00000377223	LZIC
uc010oah.2	chr1	-	9989775	10003427	84328	ENST00000377223	LZIC
uc009vmr.3	chr1	-	9989775	10003427	84328	ENST00000377223	LZIC
uc001aqp.3	chr1	+	10003485	10045556	64802	ENST00000377205	NMNAT1
uc001aqq.3	chr1	+	10057254	10076078	116362	ENST00000315901	RBP7
uc009vms.3	chr1	+	10057254	10076078	116362	ENST00000315901	RBP7
uc001aqs.4	chr1	+	10093040	10241296	10277	ENST00000377157	UBE4B
uc001aqr.4	chr1	+	10093040	10241296	10277	ENST00000377157	UBE4B
uc021ogc.1	chr1	+	10093040	10241296	10277	ENST00000377157	UBE4B
uc010oai.2	chr1	+	10093040	10241296	10277	ENST00000377157	UBE4B
uc010oaj.2	chr1	+	10093040	10241296	10277	ENST00000377157	UBE4B
uc001aqu.3	chr1	+	10231013	10241296	10277	ENST00000343090	UBE4B
uc009vmt.3	chr1	+	10270763	10334469	23095	ENST00000263934	KIF1B
uc001aqv.4	chr1	+	10270763	10368655	23095	ENST00000377093	KIF1B
uc001aqy.3	chr1	+	10292307	10441655	23095	ENST00000377081	KIF1B
uc001aqz.3	chr1	+	10292307	10441655	23095	ENST00000377081	KIF1B
uc001ara.3	chr1	+	10292307	10441655	23095	ENST00000377081	KIF1B
uc001arb.3	chr1	+	10292307	10441655	23095	ENST00000377081	KIF1B
uc001aqw.4	chr1	+	10270763	10441661	23095	ENST00000377086	KIF1B
uc001aqx.4	chr1	+	10271673	10441661	23095	ENST00000377086	KIF1B
uc001arc.3	chr1	+	10459084	10480201	5226	ENST00000270776	PGD
uc010oak.2	chr1	+	10459084	10480201	5226	ENST00000270776	PGD
uc001are.3	chr1	+	10490158	10502872	378708	ENST00000309048	APITD1
uc031ple.1	chr1	+	10490158	10512060	100526739	ENST00000400900	APITD1-CORT
uc001arf.3	chr1	+	10490158	10512060	100526739	ENST00000400900	APITD1-CORT
uc021ogd.1	chr1	+	10490158	10512060	100526739	ENST00000602296	APITD1-CORT
uc021ogf.1	chr1	+	10490803	10512060	100526739	ENST00000400900	APITD1-CORT
uc021ogg.1	chr1	+	10490803	10512060	100526739	ENST00000400900	APITD1-CORT
uc001ari.4	chr1	+	10509775	10512060	1325	ENST00000377049	CORT
uc001arj.3	chr1	-	10520602	10532613	1676	ENST00000377038	DFFA
uc001ark.3	chr1	-	10520602	10532613	1676	ENST00000377038	DFFA
uc001arl.3	chr1	+	10535002	10580067	5195	ENST00000356607	PEX14
uc001arm.1	chr1	+	10535002	10638484	5195	ENST00000356607	PEX14
uc009vmu.1	chr1	+	10535002	10683924	5195	ENST00000491661	PEX14
uc001arn.3	chr1	+	10535002	10690815	5195	ENST00000356607	PEX14
uc009vmv.3	chr1	+	10535002	10690815	5195	ENST00000356607	PEX14
uc010oam.2	chr1	+	10535002	10690815	5195	ENST00000356607	PEX14
uc010oan.2	chr1	+	10535002	10690815	5195	ENST00000356607	PEX14
uc009vmw.3	chr1	+	10588311	10690815	5195	ENST00000356607	PEX14
uc001arq.1	chr1	-	10718063	10721455	54897	ENST00000492173	CASZ1
uc009vmx.2	chr1	-	10713040	10754507	54897	ENST00000496432	CASZ1
uc001aro.4	chr1	-	10696665	10856733	54897	ENST00000377022	CASZ1
uc001arp.2	chr1	-	10707262	10856733	54897	ENST00000344008	CASZ1
uc001art.3	chr1	+	11072678	11085549	23435	ENST00000240185	TARDBP
uc010oap.2	chr1	+	11072678	11085549	23435	ENST00000240185	TARDBP
uc001aru.3	chr1	-	11086579	11107296	10747	ENST00000400897	MASP2
uc001arv.3	chr1	-	11104854	11107296	10747	ENST00000400898	MASP2
uc001arw.3	chr1	-	11104854	11107296	10747	ENST00000480221	MASP2
uc001arx.2	chr1	-	11105155	11107296	10747	ENST00000480221	MASP2
uc001arz.1	chr1	-	11114648	11120091	6723	ENST00000376957	SRM
uc001asa.3	chr1	-	11126675	11159938	5394	ENST00000376936	EXOSC10
uc001asb.3	chr1	-	11126675	11159938	5394	ENST00000376936	EXOSC10
uc009vmy.1	chr1	-	11139767	11159938	5394	ENST00000376936	EXOSC10
uc001asc.3	chr1	-	11166587	11191615	2475	ENST00000376838	MTOR
uc001ase.4	chr1	+	11249345	11256038	10218	ENST00000376819	ANGPTL7
uc001asd.3	chr1	-	11166587	11322608	2475	ENST00000361445	MTOR
uc001asg.3	chr1	+	11333254	11348491	29914	ENST00000376810	UBIAD1
uc009vnb.1	chr1	-	11709143	11714401	26232	ENST00000354287	FBXO2
uc001asj.3	chr1	-	11708417	11714888	26232	ENST00000354287	FBXO2
uc009vna.3	chr1	-	11708417	11714888	26232	ENST00000354287	FBXO2
uc010oaq.1	chr1	+	11714913	11718713	93611	ENST00000376770	FBXO44
uc001ask.3	chr1	+	11714431	11723384	93611	ENST00000376770	FBXO44
uc001asm.3	chr1	+	11714913	11723384	93611	ENST00000376770	FBXO44
uc001asl.3	chr1	+	11714913	11723384	93611	ENST00000376770	FBXO44
uc001asn.3	chr1	+	11714913	11723384	93611	ENST00000376770	FBXO44
uc010oar.2	chr1	+	11714913	11723384	93611	ENST00000376770	FBXO44
uc010oas.2	chr1	+	11714913	11723384	93611	ENST00000376770	FBXO44
uc001aso.3	chr1	+	11724149	11734409	26270	ENST00000376753	FBXO6
uc001asp.3	chr1	-	11734536	11741495	10459	ENST00000235310	MAD2L2
uc009vnc.3	chr1	-	11734536	11751678	10459	ENST00000235310	MAD2L2
uc001asq.4	chr1	-	11734536	11751678	10459	ENST00000235310	MAD2L2
uc001asu.3	chr1	+	11796141	11810828	57085	ENST00000376629	AGTRAP
uc001ast.3	chr1	+	11796141	11810828	57085	ENST00000314340	AGTRAP
uc001asw.3	chr1	+	11796141	11810828	57085	ENST00000376629	AGTRAP
uc001asv.3	chr1	+	11796141	11810828	57085	ENST00000314340	AGTRAP
uc001asx.3	chr1	+	11796141	11810828	57085	ENST00000376637	AGTRAP
uc031plg.1	chr1	-	11845786	11856547	4524	ENST00000376592	MTHFR
uc001atb.1	chr1	-	11845786	11863440	4524	ENST00000376592	MTHFR
uc001atd.1	chr1	-	11862937	11865470	4524	ENST00000376585	MTHFR
uc009vnd.1	chr1	-	11862937	11865470	4524	ENST00000376585	MTHFR
uc001atc.2	chr1	-	11845786	11866160	4524	ENST00000376592	MTHFR
uc009vne.2	chr1	+	11866152	11876844	1185	ENST00000312413	CLCN6
uc009vnf.2	chr1	+	11866152	11888276	1185	ENST00000312413	CLCN6
uc009vng.2	chr1	+	11866152	11888276	1185	ENST00000312413	CLCN6
uc009vnh.2	chr1	+	11866152	11889379	1185	ENST00000312413	CLCN6
uc010oat.3	chr1	+	11866152	11903201	1185	ENST00000346436	CLCN6
uc001ate.5	chr1	+	11866152	11903201	1185	ENST00000346436	CLCN6
uc010oau.3	chr1	+	11866152	11903201	1185	ENST00000346436	CLCN6
uc001ati.3	chr1	-	11905766	11907840	4878	ENST00000376480	NPPA
uc001atj.3	chr1	-	11917520	11918992	4879	ENST00000376468	NPPB
uc001atk.3	chr1	-	11979644	11986485	90231	ENST00000376572	KIAA2013
uc001atl.2	chr1	-	11982231	11986485	90231	ENST00000376576	KIAA2013
uc001atm.3	chr1	+	11994723	12035599	5351	ENST00000196061	PLOD1
uc010obb.2	chr1	+	11994723	12035599	5351	ENST00000196061	PLOD1
uc001atn.4	chr1	+	12040237	12073572	9927	ENST00000235329	MFN2
uc009vni.3	chr1	+	12040237	12073572	9927	ENST00000444836	MFN2
uc001ato.2	chr1	+	12079298	12092106	60672	ENST00000235332	MIIP
uc001atq.3	chr1	+	12123433	12204264	943	ENST00000263932	TNFRSF8
uc010obc.2	chr1	+	12123433	12204264	943	ENST00000263932	TNFRSF8
uc001atr.3	chr1	+	12185957	12204264	943	ENST00000413146	TNFRSF8
uc001ats.3	chr1	+	12185957	12204264	943	ENST00000413146	TNFRSF8
uc001att.3	chr1	+	12227059	12269277	7133	ENST00000376259	TNFRSF1B
uc001atu.3	chr1	+	12227059	12269277	7133	ENST00000492361	TNFRSF1B
uc009vnk.3	chr1	+	12227059	12269277	7133	ENST00000376259	TNFRSF1B
uc001aty.1	chr1	+	12371510	12398045	55187	ENST00000487188	VPS13D
uc001atv.3	chr1	+	12290112	12572098	55187	ENST00000358136	VPS13D
uc001atw.3	chr1	+	12290112	12572098	55187	ENST00000356315	VPS13D
uc001atx.3	chr1	+	12335881	12572098	55187	ENST00000358136	VPS13D
uc009vnl.3	chr1	+	12427724	12572098	55187	ENST00000496628	VPS13D
uc010obd.2	chr1	+	12469883	12572098	55187	ENST00000356315	VPS13D
uc001aue.1	chr1	-	12640550	12656106	9249	ENST00000430996	DHRS3
uc001aub.3	chr1	-	12627938	12676788	9249	ENST00000376223	DHRS3
uc001auc.3	chr1	-	12627938	12677820	9249	ENST00000376223	DHRS3
uc009vnm.3	chr1	-	12638983	12677820	9249	ENST00000376223	DHRS3
uc001aud.4	chr1	-	12640130	12677820	9249	ENST00000376223	DHRS3
uc001auf.3	chr1	+	12704565	12727097	343066	ENST00000376221	AADACL4
uc009vnn.1	chr1	+	12776117	12788726	126767	ENST00000332530	AADACL3
uc001aug.1	chr1	+	12776117	12788726	126767	ENST00000332530	AADACL3
uc001aui.3	chr1	+	12834983	12838048	390999	ENST00000357726	PRAMEF12
uc001auj.2	chr1	+	12851545	12856777	65121	ENST00000332296	PRAMEF1
uc010obf.2	chr1	-	12907260	12908578	343069	ENST00000317869	HNRNPCL1
uc001aum.1	chr1	+	12916940	12921764	65122	ENST00000240189	PRAMEF2
uc001auo.3	chr1	-	12952726	12958094	343071	ENST00000235347	PRAMEF10
uc001aup.3	chr1	+	12976449	12980568	391002	ENST00000361079	PRAMEF8
uc001auq.2	chr1	-	12998301	13007406	440561	ENST00000376189	PRAMEF6
uc010obh.2	chr1	-	13386646	13389770	391002	ENST00000357367	PRAMEF8
uc001auv.3	chr1	-	13386646	13390765	391002	ENST00000357367	PRAMEF8
uc010obi.1	chr1	-	13447413	13452656	400736	ENST00000376132	PRAMEF13
uc001aux.3	chr1	+	13495253	13498259	654348	ENST00000376121	PRAMEF16
uc001auy.2	chr1	-	13607430	13611550	391002	ENST00000359310	PRAMEF8
uc001auz.4	chr1	+	13629937	13635299	n/a	ENST00000447851	PRAMEF10
uc009vnz.1	chr1	+	13716087	13719064	391004	ENST00000376098	PRAMEF17
uc001avb.3	chr1	-	13801444	13840242	126755	ENST00000376085	LRRC38
uc001avc.3	chr1	+	13910251	13944452	10630	ENST00000294489	PDPN
uc001avd.3	chr1	+	13910251	13944452	10630	ENST00000294489	PDPN
uc009vob.3	chr1	+	13910761	13944452	10630	ENST00000294489	PDPN
uc009voc.3	chr1	+	13910761	13944452	10630	ENST00000294489	PDPN
uc001ave.3	chr1	+	13911966	13944452	10630	ENST00000376057	PDPN
uc001avf.3	chr1	+	13911966	13944452	10630	ENST00000294489	PDPN
uc021ogk.1	chr1	+	14075855	14107358	7799	ENST00000311066	PRDM2
uc001avh.3	chr1	+	14031349	14114574	7799	ENST00000311066	PRDM2
uc001avk.3	chr1	+	14075855	14114574	7799	ENST00000311066	PRDM2
uc001avg.3	chr1	+	14026734	14151574	7799	ENST00000376048	PRDM2
uc001avi.3	chr1	+	14031349	14151574	7799	ENST00000235372	PRDM2
uc009voe.3	chr1	+	14075855	14151574	7799	ENST00000235372	PRDM2
uc009vof.3	chr1	+	14075855	14151574	7799	ENST00000235372	PRDM2
uc009vog.1	chr1	+	14925212	15394651	23254	ENST00000422387	KAZN
uc001avo.2	chr1	+	15250624	15394651	23254	ENST00000361144	KAZN
uc001avp.2	chr1	+	15256295	15394651	23254	ENST00000400798	KAZN
uc001avq.2	chr1	+	15272414	15394651	23254	ENST00000400798	KAZN
uc001avr.2	chr1	+	15287179	15394651	23254	ENST00000400798	KAZN
uc001avm.4	chr1	+	14925212	15444544	23254	ENST00000376030	KAZN
uc001avs.4	chr1	+	15427703	15444544	23254	ENST00000376030	KAZN
uc001avz.3	chr1	+	15480228	15546874	55092	ENST00000434578	TMEM51
uc001avw.4	chr1	+	15479027	15546974	55092	ENST00000428417	TMEM51
uc010obk.2	chr1	+	15479027	15546974	55092	ENST00000428417	TMEM51
uc001avy.3	chr1	+	15480228	15546974	55092	ENST00000376008	TMEM51
uc001avx.3	chr1	+	15480228	15546974	55092	ENST00000376008	TMEM51
uc001awh.2	chr1	+	15736390	15756839	79180	ENST00000375980	EFHD2
uc001awi.1	chr1	+	15764937	15773153	11330	ENST00000375949	CTRC
uc001awj.1	chr1	+	15764937	15773153	11330	ENST00000375949	CTRC
uc001awk.3	chr1	+	15783222	15798586	63036	ENST00000359621	CELA2A
uc001awl.3	chr1	+	15802595	15817895	51032	ENST00000375910	CELA2B
uc001awm.2	chr1	-	15817323	15850940	842	ENST00000546424	CASP9
uc001awp.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc001awn.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc009voi.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc001awo.4	chr1	-	15817895	15850940	842	ENST00000546424	CASP9
uc010obm.3	chr1	-	15817895	15851285	842	ENST00000546424	CASP9
uc001awr.1	chr1	+	15853351	15893091	23341	ENST00000375838	DNAJC16
uc001aws.3	chr1	+	15853351	15898228	23341	ENST00000375847	DNAJC16
uc001awt.3	chr1	+	15853351	15898228	23341	ENST00000375847	DNAJC16
uc001awv.2	chr1	-	15898193	15911605	79814	ENST00000375826	AGMAT
uc001awu.3	chr1	+	15886020	15918874	23341	ENST00000483270	DNAJC16
uc001aww.3	chr1	+	15943952	15960796	84301	ENST00000486680	DDI2
uc001awx.2	chr1	+	15943952	15987552	84301	ENST00000480945	DDI2
uc009voj.2	chr1	+	15956819	15987552	84301	ENST00000320153	DDI2
uc010obn.2	chr1	+	15986363	15988217	6248	ENST00000345034	RSC1A1
uc010obo.2	chr1	+	16010826	16061264	23207	ENST00000375799	PLEKHM2
uc001axb.1	chr1	+	16062808	16067884	284723	ENST00000294454	SLC25A34
uc001axg.1	chr1	+	16090990	16101715	54751	ENST00000441801	FBLIM1
uc001axd.1	chr1	+	16083153	16113084	54751	ENST00000375771	FBLIM1
uc001axe.1	chr1	+	16085254	16113084	54751	ENST00000375766	FBLIM1
uc001axh.1	chr1	+	16091029	16113084	54751	ENST00000400773	FBLIM1
uc001axi.1	chr1	+	16091458	16113084	54751	ENST00000400773	FBLIM1
uc001axk.1	chr1	+	16174358	16266950	23013	ENST00000375759	SPEN
uc010obp.1	chr1	+	16200609	16266950	23013	ENST00000375759	SPEN
uc001axl.4	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obq.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obr.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obs.2	chr1	-	16268363	16302627	7709	ENST00000375733	ZBTB17
uc010obt.1	chr1	-	16270321	16302627	7709	ENST00000448462	ZBTB17
uc010obu.2	chr1	-	16270364	16302627	7709	ENST00000448462	ZBTB17
uc009vom.1	chr1	-	16271431	16302627	7709	ENST00000375733	ZBTB17
uc010obv.1	chr1	-	16272256	16302627	7709	ENST00000479282	ZBTB17
uc009von.1	chr1	-	16274237	16302627	7709	ENST00000375733	ZBTB17
uc001axo.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axp.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axq.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axr.2	chr1	-	16340522	16345285	27129	ENST00000311890	HSPB7
uc001axs.2	chr1	-	16340522	16346089	27129	ENST00000375718	HSPB7
uc010obx.1	chr1	+	16355006	16357169	1187	ENST00000464764	CLCNKA
uc010oby.1	chr1	+	16355006	16358786	1187	ENST00000464764	CLCNKA
uc001axt.3	chr1	+	16345369	16360545	1187	ENST00000464764	CLCNKA
uc001axu.3	chr1	+	16348485	16360545	1187	ENST00000375692	CLCNKA
uc001axv.3	chr1	+	16348485	16360545	1187	ENST00000375692	CLCNKA
uc010obw.2	chr1	+	16348485	16360545	1187	ENST00000464764	CLCNKA
uc021ogl.1	chr1	+	16355620	16380267	1188	ENST00000375667	CLCNKB
uc001axx.5	chr1	+	16370230	16383821	1188	ENST00000375679	CLCNKB
uc001axy.5	chr1	+	16375256	16383821	1188	ENST00000375667	CLCNKB
uc001axz.4	chr1	-	16384263	16400127	348487	ENST00000375662	FAM131C
uc001aya.2	chr1	-	16450831	16482582	1969	ENST00000358432	EPHA2
uc010oca.2	chr1	-	16462083	16482582	1969	ENST00000358432	EPHA2
uc009voo.2	chr1	-	16524598	16533705	128272	ENST00000270747	ARHGEF19
uc001ayc.1	chr1	-	16524598	16539104	128272	ENST00000270747	ARHGEF19
uc001ayd.3	chr1	-	16558181	16563659	79363	ENST00000375599	RSG1
uc001ayh.3	chr1	-	16618819	16641930	54455	ENST00000478089	FBXO42
uc001ayf.3	chr1	-	16576558	16643088	54455	ENST00000375592	FBXO42
uc001ayg.3	chr1	-	16576558	16678948	54455	ENST00000375592	FBXO42
uc010ocb.2	chr1	+	16693524	16722607	26099	ENST00000401088	SZRD1
uc001aym.5	chr1	+	16693524	16724643	26099	ENST00000401088	SZRD1
uc031plh.1	chr1	+	16693524	16724643	26099	ENST00000401088	SZRD1
uc001ayi.5	chr1	+	16693524	16724643	26099	ENST00000401088	SZRD1
uc001ayk.5	chr1	+	16693524	16724643	26099	ENST00000401088	SZRD1
uc001ayl.1	chr1	-	16722175	16763919	374955	ENST00000466212	SPATA21
uc001ayn.3	chr1	-	16725137	16763919	374955	ENST00000335496	SPATA21
uc010occ.2	chr1	-	16725137	16763919	374955	ENST00000466212	SPATA21
uc001ayo.3	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc010ocd.2	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc001ayq.3	chr1	+	16767166	16786584	55707	ENST00000337132	NECAP2
uc021ogo.1	chr1	+	16782289	16786584	55707	ENST00000337132	NECAP2
uc001azp.5	chr1	-	17081128	17086552	11223	ENST00000389184	MST1L
uc010ock.3	chr1	-	17081128	17090975	11223	ENST00000389184	MST1L
uc009voy.1	chr1	+	17066767	17267729	9696	ENST00000466256	CROCC
uc009voz.1	chr1	+	17249157	17280852	9696	ENST00000375541	CROCC
uc001azt.2	chr1	+	17248444	17299474	9696	ENST00000375541	CROCC
uc001azu.2	chr1	+	17266388	17299474	9696	ENST00000375541	CROCC
uc001azv.2	chr1	+	17294697	17299474	9696	ENST00000375541	CROCC
uc001azw.3	chr1	-	17300998	17307173	4237	ENST00000375535	MFAP2
uc001azx.3	chr1	-	17300998	17307173	4237	ENST00000375535	MFAP2
uc001azy.3	chr1	-	17300998	17308081	4237	ENST00000375535	MFAP2
uc010ocl.2	chr1	-	17300998	17308081	4237	ENST00000375535	MFAP2
uc009vpa.1	chr1	-	17321981	17326807	23400	ENST00000463860	ATP13A2
uc001bad.1	chr1	-	17321981	17327342	23400	ENST00000463860	ATP13A2
uc001baa.2	chr1	-	17312452	17338423	23400	ENST00000452699	ATP13A2
uc001bab.2	chr1	-	17312452	17338423	23400	ENST00000452699	ATP13A2
uc001bac.2	chr1	-	17312452	17338423	23400	ENST00000452699	ATP13A2
uc001bae.3	chr1	-	17345224	17380665	6390	ENST00000375499	SDHB
uc001baf.3	chr1	-	17393255	17445948	11240	ENST00000375486	PADI2
uc010ocm.2	chr1	-	17393255	17445948	11240	ENST00000375486	PADI2
uc001bag.1	chr1	-	17405525	17445948	11240	ENST00000375481	PADI2
uc001bah.1	chr1	+	17531620	17572501	29943	ENST00000375471	PADI1
uc010oco.1	chr1	+	17559775	17572501	29943	ENST00000375471	PADI1
uc010ocp.1	chr1	+	17559775	17572501	29943	ENST00000375471	PADI1
uc010ocq.1	chr1	+	17559775	17572501	29943	ENST00000375471	PADI1
uc009vpb.1	chr1	+	17566189	17572501	29943	ENST00000460293	PADI1
uc001bai.3	chr1	+	17575592	17610727	51702	ENST00000375460	PADI3
uc009vpc.2	chr1	+	17634689	17674911	23569	ENST00000375448	PADI4
uc001baj.2	chr1	+	17634689	17690495	23569	ENST00000375448	PADI4
uc001bal.3	chr1	-	17733250	17765059	55920	ENST00000375436	RCC2
uc001bam.3	chr1	-	17733250	17766250	55920	ENST00000375436	RCC2
uc031pli.1	chr1	+	17846826	17909697	55160	ENST00000434513	ARHGEF10L
uc010ocr.1	chr1	+	17914910	17966476	55160	ENST00000375420	ARHGEF10L
uc009vpe.1	chr1	+	17866329	18016673	55160	ENST00000452522	ARHGEF10L
uc001ban.3	chr1	+	17866329	18024370	55160	ENST00000361221	ARHGEF10L
uc001bao.3	chr1	+	17907047	18024370	55160	ENST00000452522	ARHGEF10L
uc001bap.3	chr1	+	17907047	18024370	55160	ENST00000452522	ARHGEF10L
uc001baq.3	chr1	+	17941582	18024370	55160	ENST00000469726	ARHGEF10L
uc010ocs.2	chr1	+	17944810	18024370	55160	ENST00000375408	ARHGEF10L
uc001bar.3	chr1	+	17944810	18024370	55160	ENST00000375408	ARHGEF10L
uc009vpf.3	chr1	+	17952450	18024370	55160	ENST00000475356	ARHGEF10L
uc001bas.3	chr1	+	18020541	18024370	55160	ENST00000495593	ARHGEF10L
uc001bat.3	chr1	+	18081807	18153558	81569	ENST00000375406	ACTL8
uc001bau.2	chr1	+	18434239	18704977	84966	ENST00000251296	IGSF21
uc001bav.2	chr1	+	18687860	18704977	84966	ENST00000497331	IGSF21
uc001bax.3	chr1	+	18807423	18812480	127707	ENST00000400664	KLHDC7A
uc009vpg.3	chr1	+	18807664	18812540	n/a	n/a	KLHDC7A
uc001bay.3	chr1	+	18957499	19062632	5081	ENST00000375375	PAX7
uc001baz.3	chr1	+	18957499	19062632	5081	ENST00000375375	PAX7
uc010oct.2	chr1	+	18957499	19075360	5081	ENST00000420770	PAX7
uc001bba.1	chr1	-	19166092	19186155	80834	ENST00000375371	TAS1R2
uc010ocu.2	chr1	-	19197923	19217385	8659	ENST00000538309	ALDH4A1
uc001bbb.3	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc001bbc.3	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc021ohl.1	chr1	-	19197923	19229293	8659	ENST00000375341	ALDH4A1
uc001bbd.2	chr1	-	19230773	19282826	126917	ENST00000455833	IFFO2
uc001bbf.3	chr1	-	19400999	19408140	23352	ENST00000375225	UBR4
uc010ocv.2	chr1	-	19400999	19426171	23352	ENST00000375226	UBR4
uc009vph.3	chr1	-	19400999	19427067	23352	ENST00000375267	UBR4
uc010ocw.2	chr1	-	19400999	19428129	23352	ENST00000375226	UBR4
uc001bbg.3	chr1	-	19400999	19431410	23352	ENST00000375224	UBR4
uc001bbh.3	chr1	-	19400999	19432336	23352	ENST00000375226	UBR4
uc001bbj.1	chr1	-	19438133	19444474	23352	ENST00000375218	UBR4
uc001bbk.1	chr1	-	19447682	19478353	23352	ENST00000375217	UBR4
uc001bbl.1	chr1	-	19477417	19483419	23352	ENST00000419533	UBR4
uc001bbm.1	chr1	-	19477417	19505714	23352	ENST00000419533	UBR4
uc001bbi.3	chr1	-	19400999	19536746	23352	ENST00000375254	UBR4
uc001bbn.4	chr1	-	19542157	19548410	23065	ENST00000477853	EMC1
uc001bbp.4	chr1	-	19542157	19578053	23065	ENST00000477853	EMC1
uc001bbo.4	chr1	-	19542157	19578053	23065	ENST00000477853	EMC1
uc001bbq.4	chr1	-	19542157	19578053	23065	ENST00000477853	EMC1
uc001bbr.4	chr1	-	19542157	19578053	23065	ENST00000477853	EMC1
